text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
RT @Static_Waste: @kathy101252 @jimbo_always @KevinHu63682270 @fightinirish109 @MikeZito9 @kgo2017 @ScottDeridders @gunasee07 @wink_nod @to…,FALSE,0,NA,2018-10-25T17:01:24Z,FALSE,NA,1055504610545278976,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",texasaunt,5,TRUE,FALSE,NA,NA
@OutnumberedFNC @jasoninthehouse @HARRISFAULKNER @MelissaAFrancis @KennedyNation @adrienneelrod Watching… https://t.co/cdu9iSP4i4,FALSE,1,OutnumberedFNC,2018-10-25T17:00:51Z,TRUE,1055465355106287616,1055504473085243392,2448135692,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DananaMama,1,FALSE,FALSE,NA,NA
RT @Static_Waste: @kathy101252 @jimbo_always @KevinHu63682270 @fightinirish109 @MikeZito9 @kgo2017 @ScottDeridders @gunasee07 @wink_nod @to…,FALSE,0,NA,2018-10-25T17:00:33Z,FALSE,NA,1055504398393270274,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",mjdallasblue,5,TRUE,FALSE,NA,NA
RT @GregAbbott_TX: Thanks to the National Latino Law Enforcement Organization for endorsing my re-election today in Dallas. I especially th…,FALSE,0,NA,2018-10-25T16:59:57Z,FALSE,NA,1055504245904965632,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",thomasj17431826,255,TRUE,FALSE,NA,NA
"RT @bluelivesmtr: ❄️Winter Is Coming! Long Sleeve Shirts Now Available! ❄️

We are proud to announce that some of our most popular designs…",FALSE,0,NA,2018-10-25T16:59:45Z,FALSE,NA,1055504195376345089,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mdr651,13,TRUE,FALSE,NA,NA
RT @WillMonox: @catuknot @lexieelovepink @nowthisnews #BetOnBeto #BetoForSenate #LoseCruz #BetoForTexas #VoteBeto #VetoCruz #BetoIsBetter #…,FALSE,0,NA,2018-10-25T16:59:23Z,FALSE,NA,1055504103902732288,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",lexieelovepink,1,TRUE,FALSE,NA,NA
RT @MandarTamhane1: Best Wishes to the @IndianFootball U-20 for their match against @Argentina U-20 at the @Cotif tournament #INDvARG #Back…,FALSE,0,NA,2018-10-25T16:58:12Z,FALSE,NA,1055503806161596417,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Lakshmi38982228,2,TRUE,FALSE,NA,NA
RT @Static_Waste: @kathy101252 @jimbo_always @KevinHu63682270 @fightinirish109 @MikeZito9 @kgo2017 @ScottDeridders @gunasee07 @wink_nod @to…,FALSE,0,NA,2018-10-25T16:57:04Z,FALSE,NA,1055503523574677504,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BCMsolt,5,TRUE,FALSE,NA,NA
RT @gkakiki1: @charliekirk11 @JWWins The look on his face when the police officer grab him is Priceless 👍👏👏😂#backtheblue  #kag #kag2018 #ka…,FALSE,0,NA,2018-10-25T16:56:46Z,FALSE,NA,1055503444906254336,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",gatrbait,13,TRUE,FALSE,NA,NA
"RT @IndyK46220: @Cooey1967 Law enforcement officials know that #MAGA Republicans support them, they know crime rises when Democrats are in…",FALSE,0,NA,2018-10-25T16:54:13Z,FALSE,NA,1055502804280922112,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RealAlpha_2,33,TRUE,FALSE,NA,NA
"@kcpolice your turn guys! We have your back See ""ExDemLatina"".
#BackTheBlue https://t.co/et9yTRZZsG",FALSE,0,kcpolice,2018-10-25T16:52:54Z,FALSE,NA,1055502471920041985,60678524,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",C7CorvetteZ06,0,FALSE,FALSE,NA,NA
#BackTheBlue #WhiteGenocide #Iowa #Connecticut https://t.co/SHLFoB6J4F,FALSE,0,NA,2018-10-25T16:52:43Z,FALSE,NA,1055502426843893767,NA,"<a href=""https://pypi.python.org/pypi/python-twitter/"" rel=""nofollow"">TWGForceOneTwit</a>",twgforceone,0,FALSE,FALSE,NA,NA
RT @Static_Waste: @kathy101252 @jimbo_always @KevinHu63682270 @fightinirish109 @MikeZito9 @kgo2017 @ScottDeridders @gunasee07 @wink_nod @to…,FALSE,0,NA,2018-10-25T16:50:25Z,FALSE,NA,1055501849258795008,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",003a04f8c2054b7,5,TRUE,FALSE,NA,NA
"RT @bluelivesmtr: Hero Down: Suffolk County Police Sgt. Dennis Reichardt Succumbs To 9/11 Illness
#BlueLivesMatter #BackTheBlue
Full Story…",FALSE,0,NA,2018-10-25T16:50:10Z,FALSE,NA,1055501784465203200,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",tweets_cop,87,TRUE,FALSE,NA,NA
"RT @bluelivesmtr: Hero Down: Suffolk County Police Sgt. Dennis Reichardt Succumbs To 9/11 Illness
#BlueLivesMatter #BackTheBlue
Full Story…",FALSE,0,NA,2018-10-25T16:49:56Z,FALSE,NA,1055501726168444929,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",rebrokerjoe,87,TRUE,FALSE,NA,NA
RT @gkakiki1: @charliekirk11 @JWWins The look on his face when the police officer grab him is Priceless 👍👏👏😂#backtheblue  #kag #kag2018 #ka…,FALSE,0,NA,2018-10-25T16:48:59Z,FALSE,NA,1055501485574893569,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Irene12990443,13,TRUE,FALSE,NA,NA
#BackTheBlue https://t.co/EIIcEQmEOn,FALSE,0,NA,2018-10-25T16:48:56Z,FALSE,NA,1055501476687159301,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",IAmSuperTrump,0,FALSE,FALSE,NA,NA
"RT @adjunctprofessr: Patriots rock!
From Detroit down to Houston,
and New York to L.A.
There's pride in every American heart,
and its time…",FALSE,0,NA,2018-10-25T16:48:19Z,FALSE,NA,1055501318754918400,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",SupportAnDefend,414,TRUE,FALSE,NA,NA
"RT @adjunctprofessr: Patriots rock!
From Detroit down to Houston,
and New York to L.A.
There's pride in every American heart,
and its time…",FALSE,0,NA,2018-10-25T16:47:42Z,FALSE,NA,1055501162810667008,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",philgilliam10,414,TRUE,FALSE,NA,NA
"RT @bigricanman: Rest In Peace Investigator Farrah Turner of the Florence County Sheriff's Office, who passed today after she succumbed to…",FALSE,0,NA,2018-10-25T16:46:53Z,FALSE,NA,1055500959290454016,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",askatxofficer,935,TRUE,FALSE,NA,NA
RT @Static_Waste: @kathy101252 @jimbo_always @KevinHu63682270 @fightinirish109 @MikeZito9 @kgo2017 @ScottDeridders @gunasee07 @wink_nod @to…,FALSE,0,NA,2018-10-25T16:46:31Z,FALSE,NA,1055500868324392960,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mike9wood,5,TRUE,FALSE,NA,NA
@kathy101252 @jimbo_always @KevinHu63682270 @fightinirish109 @MikeZito9 @kgo2017 @ScottDeridders @gunasee07… https://t.co/ODmdsJhW5G,FALSE,9,kathy101252,2018-10-25T16:45:55Z,TRUE,1055479916626616320,1055500716733853696,820049807653879808,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Static_Waste,5,FALSE,FALSE,NA,NA
"RT @bluelivesmtr: Hero Down: Suffolk County Police Sgt. Dennis Reichardt Succumbs To 9/11 Illness
#BlueLivesMatter #BackTheBlue
Full Story…",FALSE,0,NA,2018-10-25T16:45:37Z,FALSE,NA,1055500640477155328,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ImPECK_able,87,TRUE,FALSE,NA,NA
